"Choice","A_follower_count","A_following_count","A_listed_count","A_mentions_received","A_retweets_received","A_mentions_sent","A_retweets_sent","A_posts"       ,"A_network_feature_1","A_network_feature_2","A_network_feature_3","B_follower_count","B_following_count","B_listed_count","B_mentions_received","B_retweets_received","B_mentions_sent","B_retweets_sent","B_posts"       ,"B_network_feature_1","B_network_feature_2","B_network_feature_3"
0       ,598               ,600                ,11              ,"12.5329763908"      ,"0.100503358535"     ,"3.06958411478"  ,"0.100503358535" ,"2.76476208366" ,30                   ,"53.6363636364"      ,"1453.63636364"      ,323               ,542                ,6               ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.608280084017",0                    ,"0.0"                ,"0.0"
0       ,1607541           ,93                 ,9876            ,"389.533119657"      ,"217.628442156"      ,"0.359533601106" ,"0.100503358535" ,"0.84979013175" ,1706                 ,"9.97903319744"      ,"774.39895166"       ,47006             ,7814               ,3646            ,"80.4245750861"      ,"23.2592549278"      ,"4.50235113101"  ,"0.100503358535" ,"5.52749826568" ,312                  ,"199.39556962"       ,"4093.15822785"
1       ,6119              ,382                ,417             ,"8.48591769886"      ,"3.28505847775"      ,"0.585955370227" ,"0.100503358535" ,"0.585955370227",32                   ,"145.65625"          ,"2851.40625"         ,2745543           ,7828               ,22729           ,"349.819625135"      ,"107.081021087"      ,"0.604091150446" ,"0.100503358535" ,"2.39220134212" ,1359                 ,"55.718228032"       ,"3705.91648511"
1       ,1043              ,81                 ,40              ,"2.71828133782"      ,"0.932457738124"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",10                   ,"21.5"               ,"1412.3"             ,41765             ,185                ,1356            ,"1529.64305757"      ,"282.858500112"      ,"76.8095144531"  ,"5.39217109551"  ,"104.438625475" ,3307                 ,"50.1320417288"      ,"3585.78986587"
1       ,2014              ,1943               ,70              ,"0.75684347021"      ,"0.100503358535"     ,"0.334765666801" ,"0.100503358535" ,"1.32877630297" ,3                    ,"74.6666666667"      ,"2346.33333333"      ,1354              ,375                ,22              ,"12.8553419711"      ,"6.21419954429"      ,"3.22660050518"  ,"1.53788353919"  ,"3.25145647592" ,35                   ,"43.3142857143"      ,"1991.17142857"
0       ,7147              ,737                ,112             ,"2.33298972668"      ,"0.714556340145"     ,"0.862129980767" ,"0.100503358535" ,"1.35758870294" ,11                   ,"13.2727272727"      ,"520.181818182"      ,21591             ,1179               ,228             ,"90.4565058494"      ,"25.7982917525"      ,"5.70932864827"  ,"1.11115882218"  ,"5.17662002447" ,369                  ,"18.4429708223"      ,"1330.36604775"
0       ,867               ,413                ,52              ,"10.9063491932"      ,"2.35902406875"      ,"3.9751770642"   ,"1.12441791981"  ,"2.63594715708" ,32                   ,"66.9117647059"      ,"1119.44117647"      ,3764              ,703                ,222             ,"5.2706205371"       ,"1.6011585692"       ,"2.33833256056"  ,"0.100503358535" ,"1.59653867023" ,18                   ,"139.444444444"      ,"4573.88888889"
0       ,32342             ,2622               ,1061            ,"64.641881773"       ,"21.4921308523"      ,"22.2502876588"  ,"0.583369584856" ,"27.5128375473" ,271                  ,"184.297794118"      ,"7245.23161765"      ,4491415           ,756                ,29876           ,"4499.99625119"      ,"2206.57189762"      ,"26.9669247433"  ,"12.6282827226"  ,"29.0698219532" ,16646                ,"22.7477263271"      ,"2206.42073352"
1       ,117913            ,1299               ,9950            ,"189.755229794"      ,"67.3102230393"      ,"11.2948306946"  ,"2.56726916744"  ,"10.9337661034" ,791                  ,"185.542032622"      ,"5535.93977415"      ,444               ,155                ,14              ,"0.100503358535"     ,"0.100503358535"     ,"0.349326776018" ,"0.100503358535" ,"0.349326776018",0                    ,"0.0"                ,"0.0"
0       ,2045              ,2141               ,130             ,"1.83341899636"      ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.354378899279",7                    ,"135.285714286"      ,"2754.28571429"      ,6966              ,594                ,449             ,"14.22719332"        ,"10.5379553289"      ,"0.835096614392" ,"0.100503358535" ,"1.81211406418" ,44                   ,"100.977272727"      ,"2990.72727273"
1       ,17842623          ,46964              ,90405           ,"16377.1728978"      ,"5728.95895108"      ,"0.362150068203" ,"0.100503358535" ,"1.60824805844" ,61013                ,"10.5740387849"      ,"1376.61833235"      ,392738            ,9364               ,3354            ,"258.523923974"      ,"124.471540448"      ,"7.4713396256"   ,"0.595962080709" ,"10.999133619"  ,973                  ,"41.0162107396"      ,"3042.89260385"
1       ,488750            ,320                ,3673            ,"1207.19007707"      ,"599.721600029"      ,"0.842022024976" ,"0.593198607493" ,"7.04473454517" ,3918                 ,"7.85981781377"      ,"637.983299595"      ,125438            ,983                ,4074            ,"55.1372659579"      ,"23.4461396366"      ,"2.25139829697"  ,"0.100503358535" ,"7.2079084546"  ,239                  ,"217.241666667"      ,"6466.73333333"
0       ,5501              ,5908               ,400             ,"7.19638941016"      ,"2.63572286638"      ,"1.7722887831"   ,"0.341936471695" ,"0.825192942216",28                   ,"86.3214285714"      ,"1704.92857143"      ,5941              ,1615               ,278             ,"39.5895711782"      ,"3.86645307842"      ,"1.51595307118"  ,"0.100503358535" ,"1.28169076292" ,116                  ,"63.9915254237"      ,"2503.94915254"
1       ,7185698           ,30                 ,29179           ,"29146.9564617"      ,"18082.7435955"      ,"0.100503358535" ,"0.100503358535" ,"4.50239641345" ,88154                ,"4.06106579419"      ,"649.156485299"      ,323               ,542                ,6               ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.608280084017",0                    ,"0.0"                ,"0.0"
1       ,125512            ,13701              ,10873           ,"267.703832628"      ,"94.3880680445"      ,"10.9862864413"  ,"1.36020464936"  ,"11.1684045527" ,1063                 ,"229.764159703"      ,"6728.43082637"      ,7147              ,737                ,112             ,"2.33298972668"      ,"0.714556340145"     ,"0.862129980767" ,"0.100503358535" ,"1.35758870294" ,11                   ,"13.2727272727"      ,"520.181818182"
1       ,163145            ,906                ,4475            ,"182.175568401"      ,"78.0432023746"      ,"11.6076680412"  ,"3.59001979003"  ,"9.60515452068" ,688                  ,"82.9386590585"      ,"1809.65049929"      ,138235            ,780                ,1415            ,"267.436511255"      ,"128.707882764"      ,"32.381551153"   ,"3.49534266799"  ,"26.6084698024" ,852                  ,"27.4785631518"      ,"4345.21668598"
0       ,462071            ,331717             ,890             ,"201.098430037"      ,"136.251577298"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",728                  ,"24.6338797814"      ,"2543.06010929"      ,1259676           ,337                ,6109            ,"908.649321529"      ,"211.33367097"       ,"12.0217812214"  ,"7.5656429402"   ,"12.7923814521" ,3366                 ,"10.0486660803"      ,"1326.84286133"
1       ,3302480           ,550744             ,20006           ,"936.636126376"      ,"206.101772388"      ,"41.3171893605"  ,"0.595962080709" ,"42.8137044787" ,3691                 ,"69.1508724832"      ,"3456.09610738"      ,60                ,146                ,0               ,"0.35694329868"      ,"0.100503358535"     ,"0.339522140564" ,"0.100503358535" ,"1.11922933537" ,1                    ,"172.0"              ,"4592.0"
0       ,750               ,997                ,29              ,"2.29246451263"      ,"0.312365990981"     ,"5.135357861"    ,"2.03245873951"  ,"4.4231557936"  ,11                   ,"192.363636364"      ,"3855.72727273"      ,117913            ,1299               ,9950            ,"189.755229794"      ,"67.3102230393"      ,"11.2948306946"  ,"2.56726916744"  ,"10.9337661034" ,791                  ,"185.542032622"      ,"5535.93977415"
1       ,19904             ,258                ,1301            ,"16.0414248308"      ,"6.13353101743"      ,"0.100503358535" ,"0.100503358535" ,"0.852101899472",66                   ,"49.6470588235"      ,"1257.04411765"      ,727               ,430                ,12              ,"6.13324216604"      ,"1.9070668664"       ,"4.06883736474"  ,"0.862921278411" ,"3.32384060298" ,21                   ,"30.8636363636"      ,"1422.04545455"
0       ,948551            ,75                 ,4994            ,"5738.81759374"      ,"3738.22521768"      ,"15.7845956254"  ,"3.59447447391"  ,"32.2224096489" ,20589                ,"12.6059559776"      ,"1276.81225723"      ,3171023           ,5171               ,31522           ,"1111.08266816"      ,"405.552681196"      ,"4.85048632535"  ,"0.100503358535" ,"4.40149608514" ,4951                 ,"19.441874028"       ,"2256.54024106"
0       ,7185698           ,30                 ,29179           ,"29146.9564617"      ,"18082.7435955"      ,"0.100503358535" ,"0.100503358535" ,"4.50239641345" ,88154                ,"4.06106579419"      ,"649.156485299"      ,631958            ,674                ,7522            ,"614.96874489"       ,"329.330090956"      ,"4.05227895632"  ,"1.34056577289"  ,"12.3050354357" ,2536                 ,"35.838659392"       ,"2231.56897896"
1       ,47006             ,7814               ,3646            ,"80.4245750861"      ,"23.2592549278"      ,"4.50235113101"  ,"0.100503358535" ,"5.52749826568" ,312                  ,"199.39556962"       ,"4093.15822785"      ,5996              ,906                ,192             ,"15.0502080114"      ,"3.33082837631"      ,"0.83716897553"  ,"0.349326776018" ,"0.588345558047",68                   ,"50.6470588235"      ,"1483.98529412"
0       ,45589             ,862                ,2641            ,"148.854279232"      ,"36.998883856"       ,"27.8817679309"  ,"3.33349180419"  ,"23.8612817152" ,551                  ,"127.404293381"      ,"2833.84794275"      ,2745543           ,7828               ,22729           ,"349.819625135"      ,"107.081021087"      ,"0.604091150446" ,"0.100503358535" ,"2.39220134212" ,1359                 ,"55.718228032"       ,"3705.91648511"
0       ,1525260           ,747                ,41582           ,"3316.25953264"      ,"1401.93976746"      ,"8.25713596151"  ,"6.55835573121"  ,"22.4431911187" ,12203                ,"57.9573283859"      ,"2352.64733403"      ,282305            ,2114               ,1664            ,"38.8128094277"      ,"14.1610399443"      ,"7.51889890331"  ,"0.837941584862" ,"5.01017874742" ,168                  ,"379.311764706"      ,"32020.8117647"
0       ,2307845           ,329                ,12580           ,"530.084862239"      ,"189.947738868"      ,"4.82772048466"  ,"0.100503358535" ,"3.13044656228" ,2164                 ,"80.9147675479"      ,"9278.51230629"      ,1780218           ,2                  ,42873           ,"1876.31019123"      ,"1294.35747311"      ,"2.59369129475"  ,"1.80346537364"  ,"4.84031726425" ,5373                 ,"67.329281768"       ,"3894.4985267"
0       ,3081505           ,119234             ,316             ,"19.1730199185"      ,"9.94951080322"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",66                   ,"55.6417910448"      ,"17588.0597015"      ,614689            ,400                ,5729            ,"199.618296223"      ,"67.8124694734"      ,"9.36619224194"  ,"0.359533601106" ,"4.09448755266" ,669                  ,"39.1937406855"      ,"2565.61251863"
0       ,1354              ,375                ,22              ,"12.8553419711"      ,"6.21419954429"      ,"3.22660050518"  ,"1.53788353919"  ,"3.25145647592" ,35                   ,"43.3142857143"      ,"1991.17142857"      ,1040229           ,725                ,13675           ,"1420.43804049"      ,"573.592695333"      ,"2.8074417817"   ,"0.86035687901"  ,"9.02871832426" ,4970                 ,"83.0368754956"      ,"4524.14155432"
0       ,44034             ,2974               ,3456            ,"223.914525839"      ,"85.6051762716"      ,"23.6886708148"  ,"9.26024467972"  ,"21.0503096777" ,871                  ,"332.823329558"      ,"9018.23556059"      ,65264             ,956                ,2672            ,"226.763549906"      ,"72.1454053207"      ,"3.78166453239"  ,"2.04793724216"  ,"3.0637191965"  ,887                  ,"68.7081930415"      ,"1766.30751964"
